session_id,user_id,session_approved,session_deleted,session_created,session_duration_mins,upload_from_phone,user_status,subscription_start,subscription_end
350,5,1,0,17-Aug-22,58.5635,0,Active,07-Aug-22,07-Apr-23
351,5,1,0,17-Aug-22,62.0765,0,Active,07-Aug-22,07-Apr-23
352,5,1,0,17-Aug-22,57.1213,0,Active,07-Aug-22,07-Apr-23
353,5,1,0,17-Aug-22,64.834,0,Active,07-Aug-22,07-Apr-23
354,5,1,0,17-Aug-22,59.9945,0,Active,07-Aug-22,07-Apr-23
355,5,1,0,17-Aug-22,69.9998,0,Active,07-Aug-22,07-Apr-23
356,5,1,0,17-Aug-22,51.1593,0,Active,07-Aug-22,07-Apr-23
357,9,1,1,17-Aug-22,60.5523,0,Active,29-Jul-22,29-Apr-23
358,9,1,1,17-Aug-22,53.3227,0,Active,29-Jul-22,29-Apr-23
359,9,1,1,17-Aug-22,47.0532,0,Active,29-Jul-22,29-Apr-23
360,5,0,0,18-Aug-22,0,0,Active,07-Aug-22,07-Apr-23
361,9,1,1,18-Aug-22,51.2273,0,Active,29-Jul-22,29-Apr-23
362,3,0,0,19-Aug-22,60,0,Churned,11-Aug-22,11-Mar-23
363,5,1,0,19-Aug-22,61.7275,0,Active,07-Aug-22,07-Apr-23
364,5,1,0,19-Aug-22,59.8592,0,Active,07-Aug-22,07-Apr-23
365,5,1,0,19-Aug-22,58.0037,0,Active,07-Aug-22,07-Apr-23
366,5,1,0,19-Aug-22,66.5453,0,Active,07-Aug-22,07-Apr-23
367,7,1,0,19-Aug-22,67.4205,0,Active,02-Mar-23,02-Mar-24
368,9,1,1,19-Aug-22,51.9463,0,Active,29-Jul-22,29-Apr-23
369,9,1,1,20-Aug-22,49.4777,0,Active,29-Jul-22,29-Apr-23
370,9,1,1,20-Aug-22,51.9463,0,Active,29-Jul-22,29-Apr-23
371,9,1,1,20-Aug-22,52.342,0,Active,29-Jul-22,29-Apr-23
372,9,1,1,20-Aug-22,37.9777,0,Active,29-Jul-22,29-Apr-23
373,9,1,1,20-Aug-22,54.2588,0,Active,29-Jul-22,29-Apr-23
374,5,1,0,24-Aug-22,53.7607,0,Active,07-Aug-22,07-Apr-23
375,5,1,0,24-Aug-22,60.4983,0,Active,07-Aug-22,07-Apr-23
376,5,1,0,24-Aug-22,69.0427,0,Active,07-Aug-22,07-Apr-23
377,5,0,0,25-Aug-22,0,0,Active,07-Aug-22,07-Apr-23
378,9,1,1,25-Aug-22,33.2457,0,Active,29-Jul-22,29-Apr-23
379,9,1,1,25-Aug-22,18.5163,0,Active,29-Jul-22,29-Apr-23
380,10,1,1,25-Aug-22,46.7818,0,Active,11-Nov-22,11-Apr-23
381,10,1,1,25-Aug-22,60,0,Active,11-Nov-22,11-Apr-23
382,9,1,1,26-Aug-22,47.6328,0,Active,29-Jul-22,29-Apr-23
383,9,1,1,26-Aug-22,52.4173,0,Active,29-Jul-22,29-Apr-23
384,9,1,1,26-Aug-22,53.6183,0,Active,29-Jul-22,29-Apr-23
385,11,1,1,26-Aug-22,9.1003,0,Active,15-Dec-22,15-Apr-23
386,11,1,1,26-Aug-22,60,0,Active,15-Dec-22,15-Apr-23
387,9,1,1,27-Aug-22,54.1365,0,Active,29-Jul-22,29-Apr-23
388,9,1,1,27-Aug-22,43.418,0,Active,29-Jul-22,29-Apr-23
389,9,1,1,27-Aug-22,57.7163,0,Active,29-Jul-22,29-Apr-23
390,9,1,1,27-Aug-22,51.411,0,Active,29-Jul-22,29-Apr-23
391,9,1,1,27-Aug-22,43.418,0,Active,29-Jul-22,29-Apr-23
392,9,1,1,27-Aug-22,54.3785,0,Active,29-Jul-22,29-Apr-23
393,5,1,0,29-Aug-22,60.5778,0,Active,07-Aug-22,07-Apr-23
394,5,1,0,29-Aug-22,56.4062,0,Active,07-Aug-22,07-Apr-23
395,5,1,0,29-Aug-22,35.3265,0,Active,07-Aug-22,07-Apr-23
396,12,1,0,29-Aug-22,60,0,Active,07-Sep-22,07-May-23
397,5,1,0,30-Aug-22,58.6108,0,Active,07-Aug-22,07-Apr-23
398,5,1,0,30-Aug-22,60.0347,0,Active,07-Aug-22,07-Apr-23
399,5,1,0,30-Aug-22,57.9478,0,Active,07-Aug-22,07-Apr-23
400,5,1,0,30-Aug-22,55.3785,0,Active,07-Aug-22,07-Apr-23
401,5,1,0,30-Aug-22,52.7423,0,Active,07-Aug-22,07-Apr-23
402,5,1,0,30-Aug-22,58.1883,0,Active,07-Aug-22,07-Apr-23
403,5,1,0,30-Aug-22,57.1578,0,Active,07-Aug-22,07-Apr-23
404,5,1,0,30-Aug-22,50.7027,0,Active,07-Aug-22,07-Apr-23
405,5,1,0,30-Aug-22,62.4978,0,Active,07-Aug-22,07-Apr-23
406,5,1,0,30-Aug-22,49.9003,0,Active,07-Aug-22,07-Apr-23
407,9,1,1,30-Aug-22,43.102,0,Active,29-Jul-22,29-Apr-23
408,9,1,1,30-Aug-22,61.0648,0,Active,29-Jul-22,29-Apr-23
409,12,1,0,30-Aug-22,38.5165,0,Active,07-Sep-22,07-May-23
410,13,0,0,30-Aug-22,29.8978,0,Churned,25-Oct-22,25-Dec-22
411,13,0,0,30-Aug-22,60,0,Churned,25-Oct-22,25-Dec-22
412,13,0,0,30-Aug-22,0.6987,0,Churned,25-Oct-22,25-Dec-22
413,8,0,0,31-Aug-22,45.3638,0,Active,07-Oct-22,07-Apr-23
414,8,0,0,31-Aug-22,45.3638,0,Active,07-Oct-22,07-Apr-23
415,9,1,1,31-Aug-22,62.5943,0,Active,29-Jul-22,29-Apr-23
416,12,1,0,31-Aug-22,4.9408,0,Active,07-Sep-22,07-May-23
417,5,1,0,01-Sep-22,58.3967,0,Active,07-Aug-22,07-Apr-23
418,5,1,0,01-Sep-22,61.2633,0,Active,07-Aug-22,07-Apr-23
419,5,1,0,01-Sep-22,59.172,0,Active,07-Aug-22,07-Apr-23
420,5,1,0,01-Sep-22,52.4102,0,Active,07-Aug-22,07-Apr-23
421,5,1,0,01-Sep-22,59.9827,0,Active,07-Aug-22,07-Apr-23
422,9,1,1,01-Sep-22,48.5702,0,Active,29-Jul-22,29-Apr-23
423,12,1,0,01-Sep-22,54.0982,0,Active,07-Sep-22,07-May-23
424,12,1,0,01-Sep-22,48.2518,0,Active,07-Sep-22,07-May-23
425,12,1,1,01-Sep-22,48.6127,0,Active,07-Sep-22,07-May-23
426,5,1,0,02-Sep-22,52.7333,0,Active,07-Aug-22,07-Apr-23
427,7,1,0,02-Sep-22,63.9383,0,Active,02-Mar-23,02-Mar-24
428,8,0,0,02-Sep-22,40.7802,0,Active,07-Oct-22,07-Apr-23
429,9,1,1,02-Sep-22,50.4092,0,Active,29-Jul-22,29-Apr-23
430,14,1,1,02-Sep-22,60,0,Churned,06-Sep-22,06-Mar-23
431,14,1,1,02-Sep-22,40.663,0,Churned,06-Sep-22,06-Mar-23
432,15,0,0,02-Sep-22,60,0,Active,02-Sep-22,02-May-23
433,9,1,1,03-Sep-22,59.7647,0,Active,29-Jul-22,29-Apr-23
434,14,1,1,03-Sep-22,47.7032,0,Churned,06-Sep-22,06-Mar-23
435,14,1,1,04-Sep-22,47.7032,0,Churned,06-Sep-22,06-Mar-23
436,14,1,1,04-Sep-22,47.7032,0,Churned,06-Sep-22,06-Mar-23
437,14,1,1,04-Sep-22,50.6725,0,Churned,06-Sep-22,06-Mar-23
438,16,1,1,04-Sep-22,60,0,Churned,04-Sep-22,04-Dec-22
439,16,1,1,04-Sep-22,62.4627,0,Churned,04-Sep-22,04-Dec-22
440,16,1,1,05-Sep-22,61.8767,0,Churned,04-Sep-22,04-Dec-22
441,5,1,1,06-Sep-22,59.172,0,Active,07-Aug-22,07-Apr-23
442,5,1,0,06-Sep-22,61.5203,0,Active,07-Aug-22,07-Apr-23
443,9,1,1,06-Sep-22,47.8932,0,Active,29-Jul-22,29-Apr-23
444,9,1,1,06-Sep-22,51.8592,0,Active,29-Jul-22,29-Apr-23
445,14,1,1,06-Sep-22,0.8808,0,Churned,06-Sep-22,06-Mar-23
446,14,1,1,06-Sep-22,0.8808,0,Churned,06-Sep-22,06-Mar-23
447,16,1,1,06-Sep-22,71.5035,0,Churned,04-Sep-22,04-Dec-22
448,16,1,1,06-Sep-22,46.83,0,Churned,04-Sep-22,04-Dec-22
449,16,1,1,06-Sep-22,67.0913,0,Churned,04-Sep-22,04-Dec-22
450,16,1,1,06-Sep-22,93.3083,0,Churned,04-Sep-22,04-Dec-22
451,16,1,1,06-Sep-22,71.766,0,Churned,04-Sep-22,04-Dec-22
452,16,1,1,06-Sep-22,63.8498,0,Churned,04-Sep-22,04-Dec-22
453,16,1,1,06-Sep-22,60.7233,0,Churned,04-Sep-22,04-Dec-22
454,16,1,1,06-Sep-22,48.2548,0,Churned,04-Sep-22,04-Dec-22
455,16,1,1,06-Sep-22,53.8437,0,Churned,04-Sep-22,04-Dec-22
456,16,1,1,06-Sep-22,61.5063,0,Churned,04-Sep-22,04-Dec-22
457,16,1,1,06-Sep-22,51.5832,0,Churned,04-Sep-22,04-Dec-22
458,16,1,1,06-Sep-22,6.1773,0,Churned,04-Sep-22,04-Dec-22
459,16,1,1,06-Sep-22,61.2878,0,Churned,04-Sep-22,04-Dec-22
460,16,1,1,06-Sep-22,102.4787,0,Churned,04-Sep-22,04-Dec-22
461,16,1,1,06-Sep-22,62.8905,0,Churned,04-Sep-22,04-Dec-22
462,16,1,1,06-Sep-22,74.9007,0,Churned,04-Sep-22,04-Dec-22
463,16,1,1,06-Sep-22,66.2907,0,Churned,04-Sep-22,04-Dec-22
464,16,1,1,06-Sep-22,68.6472,0,Churned,04-Sep-22,04-Dec-22
465,16,1,1,06-Sep-22,49.7973,0,Churned,04-Sep-22,04-Dec-22
466,16,1,1,06-Sep-22,69.0063,0,Churned,04-Sep-22,04-Dec-22
467,16,1,1,06-Sep-22,65.301,0,Churned,04-Sep-22,04-Dec-22
468,16,1,1,06-Sep-22,74.4355,0,Churned,04-Sep-22,04-Dec-22
469,16,1,1,06-Sep-22,13.2478,0,Churned,04-Sep-22,04-Dec-22
470,16,1,1,06-Sep-22,85.0165,0,Churned,04-Sep-22,04-Dec-22
471,16,1,1,06-Sep-22,57.0292,0,Churned,04-Sep-22,04-Dec-22
472,16,1,1,06-Sep-22,67.0387,0,Churned,04-Sep-22,04-Dec-22
473,16,1,1,06-Sep-22,83.1803,0,Churned,04-Sep-22,04-Dec-22
474,16,1,1,06-Sep-22,91.163,0,Churned,04-Sep-22,04-Dec-22
475,16,1,1,06-Sep-22,60.9058,0,Churned,04-Sep-22,04-Dec-22
476,16,1,1,06-Sep-22,52.0818,0,Churned,04-Sep-22,04-Dec-22
477,16,1,1,06-Sep-22,67.0913,0,Churned,04-Sep-22,04-Dec-22
478,16,1,1,06-Sep-22,58.1753,0,Churned,04-Sep-22,04-Dec-22
479,16,1,1,06-Sep-22,68.1902,0,Churned,04-Sep-22,04-Dec-22
480,16,1,1,06-Sep-22,67.0343,0,Churned,04-Sep-22,04-Dec-22
481,16,1,1,06-Sep-22,55.7485,0,Churned,04-Sep-22,04-Dec-22
482,16,1,1,06-Sep-22,52.9417,0,Churned,04-Sep-22,04-Dec-22
483,16,1,1,06-Sep-22,94.7027,0,Churned,04-Sep-22,04-Dec-22
484,16,1,1,06-Sep-22,64.6992,0,Churned,04-Sep-22,04-Dec-22
485,16,1,1,06-Sep-22,62.3667,0,Churned,04-Sep-22,04-Dec-22
486,16,1,1,06-Sep-22,56.7602,0,Churned,04-Sep-22,04-Dec-22
487,16,1,1,06-Sep-22,62.6255,0,Churned,04-Sep-22,04-Dec-22
488,16,1,1,06-Sep-22,61.1695,0,Churned,04-Sep-22,04-Dec-22
489,16,1,1,06-Sep-22,58.4508,0,Churned,04-Sep-22,04-Dec-22
490,16,1,1,06-Sep-22,34.8795,0,Churned,04-Sep-22,04-Dec-22
491,16,1,1,06-Sep-22,44.7342,0,Churned,04-Sep-22,04-Dec-22
492,16,1,1,06-Sep-22,64.6443,0,Churned,04-Sep-22,04-Dec-22
493,16,1,1,06-Sep-22,73.9455,0,Churned,04-Sep-22,04-Dec-22
494,16,1,1,06-Sep-22,62.2095,0,Churned,04-Sep-22,04-Dec-22
495,16,1,1,06-Sep-22,69.6268,0,Churned,04-Sep-22,04-Dec-22
496,16,1,1,06-Sep-22,63.1812,0,Churned,04-Sep-22,04-Dec-22
497,16,1,1,06-Sep-22,56.4575,0,Churned,04-Sep-22,04-Dec-22
498,16,1,1,06-Sep-22,43.1442,0,Churned,04-Sep-22,04-Dec-22
499,16,1,1,06-Sep-22,57.0852,0,Churned,04-Sep-22,04-Dec-22
500,16,1,1,06-Sep-22,86.0138,0,Churned,04-Sep-22,04-Dec-22
501,16,1,1,06-Sep-22,50.7177,0,Churned,04-Sep-22,04-Dec-22
502,16,1,1,06-Sep-22,65.0263,0,Churned,04-Sep-22,04-Dec-22
503,16,1,1,06-Sep-22,66.1622,0,Churned,04-Sep-22,04-Dec-22
504,16,1,1,06-Sep-22,72.2692,0,Churned,04-Sep-22,04-Dec-22
505,16,1,1,06-Sep-22,64.4967,0,Churned,04-Sep-22,04-Dec-22
506,16,1,1,06-Sep-22,61.6115,0,Churned,04-Sep-22,04-Dec-22
507,16,1,1,06-Sep-22,67.2282,0,Churned,04-Sep-22,04-Dec-22
508,16,1,1,06-Sep-22,95.6857,0,Churned,04-Sep-22,04-Dec-22
509,16,1,1,06-Sep-22,70.8378,0,Churned,04-Sep-22,04-Dec-22
510,16,1,1,06-Sep-22,79.1283,0,Churned,04-Sep-22,04-Dec-22
511,16,1,1,06-Sep-22,70.2388,0,Churned,04-Sep-22,04-Dec-22
512,16,1,1,06-Sep-22,69.4752,0,Churned,04-Sep-22,04-Dec-22
513,16,1,1,06-Sep-22,35.5722,0,Churned,04-Sep-22,04-Dec-22
514,16,1,1,06-Sep-22,62.4627,0,Churned,04-Sep-22,04-Dec-22
515,16,1,1,06-Sep-22,71.5488,0,Churned,04-Sep-22,04-Dec-22
516,17,1,1,06-Sep-22,60,0,Active,18-Sep-22,18-Apr-23
517,5,1,0,07-Sep-22,65.337,0,Active,07-Aug-22,07-Apr-23
518,5,1,0,07-Sep-22,56.1485,0,Active,07-Aug-22,07-Apr-23
519,9,1,1,07-Sep-22,43.8015,0,Active,29-Jul-22,29-Apr-23
520,12,1,0,07-Sep-22,35.007,0,Active,07-Sep-22,07-May-23
521,12,1,0,07-Sep-22,54.395,0,Active,07-Sep-22,07-May-23
522,12,1,0,07-Sep-22,42.1442,0,Active,07-Sep-22,07-May-23
523,12,1,0,07-Sep-22,50.273,0,Active,07-Sep-22,07-May-23
524,14,1,1,07-Sep-22,56.7935,0,Churned,06-Sep-22,06-Mar-23
525,14,1,1,07-Sep-22,68.4868,0,Churned,06-Sep-22,06-Mar-23
526,14,1,1,07-Sep-22,51.6942,0,Churned,06-Sep-22,06-Mar-23
527,14,1,1,07-Sep-22,50.6843,0,Churned,06-Sep-22,06-Mar-23
528,14,1,1,07-Sep-22,52.6798,0,Churned,06-Sep-22,06-Mar-23
529,14,1,1,07-Sep-22,43.1687,0,Churned,06-Sep-22,06-Mar-23
530,14,1,1,07-Sep-22,55.266,0,Churned,06-Sep-22,06-Mar-23
531,14,1,1,07-Sep-22,54.2143,0,Churned,06-Sep-22,06-Mar-23
532,14,1,1,07-Sep-22,64.7965,0,Churned,06-Sep-22,06-Mar-23
533,14,1,1,07-Sep-22,58.9315,0,Churned,06-Sep-22,06-Mar-23
534,14,1,1,07-Sep-22,52.2767,0,Churned,06-Sep-22,06-Mar-23
535,16,1,1,07-Sep-22,63.4705,0,Churned,04-Sep-22,04-Dec-22
536,16,1,1,07-Sep-22,54.4027,0,Churned,04-Sep-22,04-Dec-22
537,16,1,1,07-Sep-22,53.3498,0,Churned,04-Sep-22,04-Dec-22
538,5,1,0,08-Sep-22,58.49,0,Active,07-Aug-22,07-Apr-23
539,5,1,0,08-Sep-22,56.3345,0,Active,07-Aug-22,07-Apr-23
540,9,1,1,08-Sep-22,53.6113,0,Active,29-Jul-22,29-Apr-23
541,9,1,1,08-Sep-22,54.1628,0,Active,29-Jul-22,29-Apr-23
542,12,1,1,08-Sep-22,49.1758,0,Active,07-Sep-22,07-May-23
543,12,1,0,08-Sep-22,54.7235,0,Active,07-Sep-22,07-May-23
544,14,1,1,08-Sep-22,52.0823,0,Churned,06-Sep-22,06-Mar-23
545,14,1,1,08-Sep-22,60.993,0,Churned,06-Sep-22,06-Mar-23
546,16,1,1,08-Sep-22,68.9062,0,Churned,04-Sep-22,04-Dec-22
547,16,1,1,08-Sep-22,54.9862,0,Churned,04-Sep-22,04-Dec-22
548,16,1,1,08-Sep-22,66.3543,0,Churned,04-Sep-22,04-Dec-22
549,16,1,1,08-Sep-22,53.3783,0,Churned,04-Sep-22,04-Dec-22
550,8,0,0,09-Sep-22,42.8728,0,Active,07-Oct-22,07-Apr-23
551,9,1,1,09-Sep-22,53.6045,0,Active,29-Jul-22,29-Apr-23
552,9,1,1,09-Sep-22,51.2545,0,Active,29-Jul-22,29-Apr-23
553,9,1,1,09-Sep-22,46.3997,0,Active,29-Jul-22,29-Apr-23
554,10,1,1,11-Sep-22,54.614,0,Active,11-Nov-22,11-Apr-23
555,10,1,1,11-Sep-22,54.3858,0,Active,11-Nov-22,11-Apr-23
556,10,1,1,11-Sep-22,54.614,0,Active,11-Nov-22,11-Apr-23
557,19,1,0,12-Sep-22,60,0,Churned,15-Oct-22,15-Dec-22
558,9,1,1,13-Sep-22,49.791,0,Active,29-Jul-22,29-Apr-23
559,9,1,1,13-Sep-22,49.3902,0,Active,29-Jul-22,29-Apr-23
560,9,1,1,13-Sep-22,37.1517,0,Active,29-Jul-22,29-Apr-23
561,14,1,1,13-Sep-22,58.3402,0,Churned,06-Sep-22,06-Mar-23
562,14,1,1,13-Sep-22,52.1967,0,Churned,06-Sep-22,06-Mar-23
563,14,1,1,13-Sep-22,55.5683,0,Churned,06-Sep-22,06-Mar-23
564,14,1,0,13-Sep-22,53.9035,0,Churned,06-Sep-22,06-Mar-23
565,14,1,1,13-Sep-22,52.4943,0,Churned,06-Sep-22,06-Mar-23
566,20,1,0,13-Sep-22,60,0,Churned,01-Oct-22,01-Dec-22
567,5,1,0,14-Sep-22,56.6152,0,Active,07-Aug-22,07-Apr-23
568,5,1,0,14-Sep-22,62.8413,0,Active,07-Aug-22,07-Apr-23
569,5,1,0,14-Sep-22,71.94,0,Active,07-Aug-22,07-Apr-23
570,5,1,0,14-Sep-22,45.7448,0,Active,07-Aug-22,07-Apr-23
571,5,1,0,14-Sep-22,54.4485,0,Active,07-Aug-22,07-Apr-23
572,5,1,0,14-Sep-22,61.2677,0,Active,07-Aug-22,07-Apr-23
573,5,1,0,14-Sep-22,62.9903,0,Active,07-Aug-22,07-Apr-23
574,5,1,0,14-Sep-22,63.6512,0,Active,07-Aug-22,07-Apr-23
575,5,1,0,14-Sep-22,60.5398,0,Active,07-Aug-22,07-Apr-23
576,8,0,0,14-Sep-22,56.3247,0,Active,07-Oct-22,07-Apr-23
577,14,1,1,14-Sep-22,46.9838,0,Churned,06-Sep-22,06-Mar-23
578,14,1,1,14-Sep-22,58.5442,0,Churned,06-Sep-22,06-Mar-23
579,14,1,0,14-Sep-22,52.7815,0,Churned,06-Sep-22,06-Mar-23
580,14,1,0,14-Sep-22,58,0,Churned,06-Sep-22,06-Mar-23
581,14,1,0,14-Sep-22,51.7927,0,Churned,06-Sep-22,06-Mar-23
582,14,1,0,14-Sep-22,54.3758,0,Churned,06-Sep-22,06-Mar-23
583,14,1,0,14-Sep-22,49.8118,0,Churned,06-Sep-22,06-Mar-23
584,14,1,0,14-Sep-22,63.7592,0,Churned,06-Sep-22,06-Mar-23
585,17,1,1,14-Sep-22,51.5445,0,Active,18-Sep-22,18-Apr-23
586,20,1,0,14-Sep-22,66.0878,0,Churned,01-Oct-22,01-Dec-22
587,20,1,0,14-Sep-22,66.0878,0,Churned,01-Oct-22,01-Dec-22
588,14,1,0,15-Sep-22,61.5905,0,Churned,06-Sep-22,06-Mar-23
589,14,1,1,15-Sep-22,59.5393,0,Churned,06-Sep-22,06-Mar-23
590,14,1,0,15-Sep-22,52.6785,0,Churned,06-Sep-22,06-Mar-23
591,14,1,0,15-Sep-22,53.897,0,Churned,06-Sep-22,06-Mar-23
592,17,1,0,15-Sep-22,35.7363,0,Active,18-Sep-22,18-Apr-23
593,20,1,0,15-Sep-22,60.0187,0,Churned,01-Oct-22,01-Dec-22
594,20,1,0,15-Sep-22,57.5507,0,Churned,01-Oct-22,01-Dec-22
595,21,0,0,15-Sep-22,60,0,Active,15-Sep-22,15-Apr-23
596,21,0,0,15-Sep-22,7.9883,0,Active,15-Sep-22,15-Apr-23
597,21,1,0,15-Sep-22,7.9883,0,Active,15-Sep-22,15-Apr-23
598,21,1,0,15-Sep-22,58.929,0,Active,15-Sep-22,15-Apr-23
599,14,1,1,16-Sep-22,49.3068,0,Churned,06-Sep-22,06-Mar-23
600,14,1,1,16-Sep-22,52.2755,0,Churned,06-Sep-22,06-Mar-23
601,14,1,1,16-Sep-22,58.1915,0,Churned,06-Sep-22,06-Mar-23
602,14,1,1,16-Sep-22,59.0437,0,Churned,06-Sep-22,06-Mar-23
603,14,1,1,16-Sep-22,51.8235,0,Churned,06-Sep-22,06-Mar-23
604,14,1,0,16-Sep-22,55.4733,0,Churned,06-Sep-22,06-Mar-23
605,14,1,1,16-Sep-22,68.9517,0,Churned,06-Sep-22,06-Mar-23
606,14,1,1,16-Sep-22,57.6197,0,Churned,06-Sep-22,06-Mar-23
607,14,1,1,16-Sep-22,51.6223,0,Churned,06-Sep-22,06-Mar-23
608,9,1,1,17-Sep-22,52.6663,0,Active,29-Jul-22,29-Apr-23
609,9,1,1,17-Sep-22,48.1263,0,Active,29-Jul-22,29-Apr-23
610,9,1,1,17-Sep-22,52.6897,0,Active,29-Jul-22,29-Apr-23
611,9,1,1,17-Sep-22,59.0675,0,Active,29-Jul-22,29-Apr-23
612,9,1,1,17-Sep-22,69.4492,0,Active,29-Jul-22,29-Apr-23
613,9,1,1,17-Sep-22,53.9568,0,Active,29-Jul-22,29-Apr-23
614,14,1,1,17-Sep-22,51.8235,0,Churned,06-Sep-22,06-Mar-23
615,14,1,1,18-Sep-22,51.6223,0,Churned,06-Sep-22,06-Mar-23
616,17,1,0,18-Sep-22,46.6228,0,Active,18-Sep-22,18-Apr-23
617,17,1,0,18-Sep-22,63.5382,0,Active,18-Sep-22,18-Apr-23
618,17,1,1,18-Sep-22,54.9895,0,Active,18-Sep-22,18-Apr-23
619,17,1,1,18-Sep-22,50.6438,0,Active,18-Sep-22,18-Apr-23
620,14,1,1,19-Sep-22,50.2543,0,Churned,06-Sep-22,06-Mar-23
621,14,1,1,19-Sep-22,53.5113,0,Churned,06-Sep-22,06-Mar-23
622,14,1,1,19-Sep-22,50.2543,0,Churned,06-Sep-22,06-Mar-23
623,14,1,1,19-Sep-22,65.7948,0,Churned,06-Sep-22,06-Mar-23
624,14,1,1,19-Sep-22,52.1233,0,Churned,06-Sep-22,06-Mar-23
625,17,1,1,19-Sep-22,49.938,0,Active,18-Sep-22,18-Apr-23
626,17,1,1,19-Sep-22,42.5567,0,Active,18-Sep-22,18-Apr-23
627,19,1,0,19-Sep-22,82.947,0,Churned,15-Oct-22,15-Dec-22
628,19,1,0,19-Sep-22,97.569,0,Churned,15-Oct-22,15-Dec-22
629,9,1,1,20-Sep-22,53.2663,0,Active,29-Jul-22,29-Apr-23
630,9,1,1,20-Sep-22,22.0807,0,Active,29-Jul-22,29-Apr-23
631,12,1,1,20-Sep-22,49.503,0,Active,07-Sep-22,07-May-23
632,12,1,0,20-Sep-22,49.1758,0,Active,07-Sep-22,07-May-23
633,12,1,0,20-Sep-22,54.877,0,Active,07-Sep-22,07-May-23
634,22,1,0,21-Sep-22,55.2337,0,Churned,24-Sep-22,24-Mar-23
635,22,0,0,21-Sep-22,60,0,Churned,24-Sep-22,24-Mar-23
636,22,1,0,21-Sep-22,48.0842,0,Churned,24-Sep-22,24-Mar-23
637,7,1,0,22-Sep-22,48.7587,0,Active,02-Mar-23,02-Mar-24
638,7,1,0,22-Sep-22,45.5828,0,Active,02-Mar-23,02-Mar-24
639,7,1,0,22-Sep-22,35.9022,0,Active,02-Mar-23,02-Mar-24
640,9,1,1,22-Sep-22,54.6278,0,Active,29-Jul-22,29-Apr-23
641,12,1,0,22-Sep-22,56.0602,0,Active,07-Sep-22,07-May-23
642,12,1,0,22-Sep-22,42.464,0,Active,07-Sep-22,07-May-23
643,12,1,0,22-Sep-22,55.0868,0,Active,07-Sep-22,07-May-23
644,12,1,1,22-Sep-22,43.7998,0,Active,07-Sep-22,07-May-23
645,12,1,0,22-Sep-22,45.8652,0,Active,07-Sep-22,07-May-23
646,12,1,0,22-Sep-22,49.9178,0,Active,07-Sep-22,07-May-23
647,12,1,0,22-Sep-22,51.125,0,Active,07-Sep-22,07-May-23
648,12,1,0,22-Sep-22,38.0122,0,Active,07-Sep-22,07-May-23
649,12,1,0,22-Sep-22,48.7868,0,Active,07-Sep-22,07-May-23
650,12,1,0,22-Sep-22,51.8135,0,Active,07-Sep-22,07-May-23
651,12,1,0,22-Sep-22,53.4225,0,Active,07-Sep-22,07-May-23
652,14,1,0,22-Sep-22,32.2017,0,Churned,06-Sep-22,06-Mar-23
653,14,1,1,22-Sep-22,46.3282,0,Churned,06-Sep-22,06-Mar-23
654,14,1,1,22-Sep-22,54.8418,0,Churned,06-Sep-22,06-Mar-23
655,7,1,0,23-Sep-22,48.7587,0,Active,02-Mar-23,02-Mar-24
656,14,1,1,23-Sep-22,50.4058,0,Churned,06-Sep-22,06-Mar-23
657,14,1,1,23-Sep-22,55.7053,0,Churned,06-Sep-22,06-Mar-23
658,14,1,1,23-Sep-22,57.9308,0,Churned,06-Sep-22,06-Mar-23
659,14,1,1,23-Sep-22,51.2415,0,Churned,06-Sep-22,06-Mar-23
660,9,1,1,24-Sep-22,51.875,0,Active,29-Jul-22,29-Apr-23
661,9,1,1,24-Sep-22,53.0992,0,Active,29-Jul-22,29-Apr-23
662,9,1,1,24-Sep-22,49.9583,0,Active,29-Jul-22,29-Apr-23
663,17,1,0,24-Sep-22,55.987,0,Active,18-Sep-22,18-Apr-23
664,17,1,1,24-Sep-22,62.523,0,Active,18-Sep-22,18-Apr-23
665,17,1,0,24-Sep-22,52.0993,0,Active,18-Sep-22,18-Apr-23
666,17,1,1,24-Sep-22,45.1853,0,Active,18-Sep-22,18-Apr-23
667,22,0,0,24-Sep-22,66.8075,0,Churned,24-Sep-22,24-Mar-23
668,22,0,0,24-Sep-22,52.1487,0,Churned,24-Sep-22,24-Mar-23
669,22,0,0,24-Sep-22,45.6347,0,Churned,24-Sep-22,24-Mar-23
670,6,0,0,25-Sep-22,42.4532,0,Churned,02-Sep-22,02-Feb-23
671,6,0,0,25-Sep-22,57.1265,0,Churned,02-Sep-22,02-Feb-23
672,6,0,0,25-Sep-22,53.6315,0,Churned,02-Sep-22,02-Feb-23
673,6,0,0,25-Sep-22,56.4775,0,Churned,02-Sep-22,02-Feb-23
674,6,0,0,25-Sep-22,31.7787,0,Churned,02-Sep-22,02-Feb-23
675,14,1,1,25-Sep-22,58.3375,0,Churned,06-Sep-22,06-Mar-23
676,14,1,1,25-Sep-22,46.3282,0,Churned,06-Sep-22,06-Mar-23
677,17,1,0,25-Sep-22,56.459,0,Active,18-Sep-22,18-Apr-23
678,17,1,0,25-Sep-22,63.1913,0,Active,18-Sep-22,18-Apr-23
679,17,1,0,25-Sep-22,56.9283,0,Active,18-Sep-22,18-Apr-23
680,17,1,1,25-Sep-22,65.5103,0,Active,18-Sep-22,18-Apr-23
